,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
1120,2016-01,Maine,500.0,,4625.0,3054.0,294.0,152,0.0,1.0,0.0,0.0,84.0,126.0,0.0,2.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8844
1121,2016-01,Mariana Islands,0.0,,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3
1122,2016-01,Maryland,3458.0,,3981.0,5541.0,116.0,16,0.0,0.0,1.0,0.0,52.0,126.0,0.0,19.0,1.0,0.0,,,1.0,7.0,0.0,0.0,1.0,1.0,13321
1123,2016-01,Massachusetts,8547.0,,7211.0,3500.0,667.0,201,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,,,41.0,20.0,6.0,3.0,1.0,0.0,20208
1124,2016-01,Michigan,27885.0,,17641.0,9995.0,670.0,215,0.0,1.0,1.0,0.0,7.0,235.0,1.0,50.0,16.0,0.0,,,6.0,0.0,0.0,0.0,0.0,0.0,56723
1125,2016-01,Minnesota,27969.0,,12426.0,8624.0,875.0,414,0.0,1.0,1.0,0.0,172.0,318.0,2.0,8.0,6.0,0.0,,,14.0,10.0,1.0,1.0,0.0,0.0,50842
1126,2016-01,Mississippi,1442.0,,10257.0,6713.0,422.0,365,20.0,23.0,22.0,0.0,931.0,1119.0,5.0,0.0,0.0,0.0,,,6.0,2.0,0.0,1.0,2.0,0.0,21330
1127,2016-01,Missouri,11441.0,,28980.0,15693.0,1942.0,955,0.0,9.0,8.0,1.0,984.0,1006.0,6.0,94.0,21.0,2.0,,,73.0,36.0,4.0,0.0,2.0,0.0,61257
1128,2016-01,Montana,2240.0,,3354.0,3574.0,191.0,205,20.0,4.0,3.0,3.0,387.0,715.0,0.0,13.0,2.0,3.0,,,3.0,1.0,0.0,1.0,3.0,0.0,10722
1129,2016-01,Nebraska,8560.0,,179.0,2256.0,37.0,13,1.0,0.0,1.0,0.0,8.0,54.0,0.0,4.0,1.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,11116
1130,2016-01,Nevada,2386.0,,6064.0,2835.0,289.0,257,0.0,0.0,0.0,0.0,304.0,154.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12291
1131,2016-01,New Hampshire,5807.0,,7146.0,3591.0,211.0,4,40.0,0.0,0.0,0.0,0.0,8.0,0.0,44.0,2.0,0.0,,,25.0,7.0,2.0,0.0,0.0,0.0,16887
1132,2016-01,New Jersey,0.0,,4520.0,4005.0,158.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8683
1133,2016-01,New Mexico,769.0,,5921.0,4206.0,405.0,288,0.0,5.0,7.0,0.0,419.0,504.0,2.0,43.0,0.0,0.0,,,6.0,1.0,0.0,0.0,1.0,0.0,12577
1134,2016-01,New York,4535.0,,12020.0,15461.0,1192.0,200,0.0,2.0,0.0,0.0,25.0,21.0,5.0,0.0,0.0,0.0,,,304.0,265.0,23.0,7.0,11.0,0.0,34071
1135,2016-01,North Carolina,33032.0,,1350.0,12950.0,920.0,178,0.0,22.0,16.0,0.0,1456.0,1692.0,9.0,0.0,0.0,0.0,,,8.0,10.0,2.0,0.0,1.0,0.0,51646
1136,2016-01,North Dakota,800.0,,2159.0,2554.0,106.0,81,0.0,1.0,2.0,0.0,52.0,119.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.0,0.0,5877
1137,2016-01,Ohio,13836.0,,38028.0,18613.0,2460.0,1322,2.0,18.0,11.0,1.0,1187.0,680.0,14.0,0.0,0.0,0.0,,,26.0,15.0,1.0,1.0,2.0,1.0,76218
1138,2016-01,Oklahoma,0.0,,18688.0,10863.0,1313.0,889,0.0,10.0,7.0,0.0,1602.0,1449.0,7.0,0.0,0.0,0.0,,,20.0,32.0,7.0,1.0,1.0,0.0,34889
1139,2016-01,Oregon,45.0,,15930.0,10403.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,26378
1140,2016-01,Pennsylvania,33905.0,,57355.0,10224.0,0.0,0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,130.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,102170
1141,2016-01,Puerto Rico,0.0,,940.0,147.0,16.0,21,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1133
1142,2016-01,Rhode Island,0.0,,1413.0,898.0,89.0,177,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,,,20.0,11.0,1.0,0.0,0.0,0.0,2617
1143,2016-01,South Carolina,10212.0,,12380.0,6289.0,669.0,326,1.0,3.0,4.0,1.0,837.0,632.0,2.0,20.0,2.0,0.0,,,10.0,6.0,0.0,1.0,0.0,1.0,31396
1144,2016-01,South Dakota,1872.0,,3782.0,3815.0,313.0,171,0.0,1.0,1.0,0.0,100.0,158.0,1.0,0.0,0.0,0.0,,,1.0,4.0,0.0,0.0,1.0,0.0,10220
1145,2016-01,Tennessee,14485.0,,30411.0,16571.0,0.0,1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62789
1146,2016-01,Texas,36269.0,,72626.0,38396.0,3756.0,2700,0.0,44.0,27.0,2.0,5970.0,4185.0,30.0,1.0,0.0,0.0,,,50.0,21.0,4.0,3.0,3.0,1.0,164088
1147,2016-01,Utah,10485.0,,4662.0,3654.0,326.0,174,0.0,1.0,0.0,0.0,200.0,256.0,0.0,134.0,70.0,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,19968
1148,2016-01,Vermont,0.0,,1863.0,1379.0,134.0,65,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,3451
1149,2016-01,Virgin Islands,73.0,,26.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,100
1150,2016-01,Virginia,524.0,,27033.0,15699.0,922.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44181
1151,2016-01,Washington,19688.0,,20427.0,11355.0,2147.0,595,4.0,10.0,10.0,3.0,1212.0,992.0,7.0,365.0,168.0,9.0,,,555.0,458.0,29.0,5.0,11.0,0.0,58050
1152,2016-01,West Virginia,3378.0,,7419.0,5505.0,321.0,349,3.0,5.0,7.0,0.0,826.0,1156.0,1.0,1.0,0.0,0.0,,,5.0,7.0,2.0,0.0,0.0,0.0,18985
1153,2016-01,Wisconsin,9496.0,,17969.0,10756.0,937.0,42,0.0,0.0,0.0,0.0,103.0,205.0,4.0,20.0,16.0,1.0,,,6.0,5.0,0.0,0.0,1.0,0.0,39561
1154,2016-01,Wyoming,959.0,,2181.0,1983.0,160.0,104,8.0,2.0,2.0,0.0,114.0,157.0,0.0,0.0,0.0,0.0,,,3.0,3.0,0.0,0.0,0.0,0.0,5676
1155,2015-12,Alabama,31359.0,,47605.0,33710.0,1698.0,1752,0.0,18.0,15.0,0.0,2579.0,2136.0,10.0,0.0,0.0,0.0,,,12.0,14.0,4.0,2.0,0.0,0.0,120914
1156,2015-12,Alaska,245.0,,5265.0,4638.0,356.0,214,0.0,5.0,7.0,0.0,150.0,140.0,3.0,18.0,10.0,0.0,,,1.0,3.0,0.0,0.0,0.0,0.0,11055
1157,2015-12,Arizona,2940.0,,25562.0,14725.0,1327.0,995,0.0,6.0,3.0,1.0,1384.0,725.0,3.0,73.0,3.0,1.0,,,6.0,2.0,2.0,1.0,0.0,0.0,47759
1158,2015-12,Arkansas,4076.0,,13780.0,15241.0,365.0,521,0.0,8.0,13.0,0.0,1109.0,1755.0,1.0,0.0,0.0,0.0,,,9.0,7.0,1.0,0.0,0.0,0.0,36886
1159,2015-12,California,119166.0,,74399.0,48762.0,9583.0,0,0.0,0.0,0.0,0.0,580.0,451.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,252946
1160,2015-12,Colorado,3265.0,,34653.0,22880.0,1903.0,1650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,34.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,64547
1161,2015-12,Connecticut,12190.0,,17828.0,6337.0,314.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36673
1162,2015-12,Delaware,297.0,,3615.0,3274.0,175.0,137,0.0,6.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,,,100.0,32.0,5.0,3.0,2.0,1.0,7670
1163,2015-12,District of Columbia,16.0,,76.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,95
1164,2015-12,Florida,25044.0,,86940.0,45769.0,4165.0,3005,85.0,22.0,10.0,0.0,2637.0,1093.0,0.0,45.0,16.0,0.0,,,64.0,37.0,2.0,1.0,0.0,0.0,168935
1165,2015-12,Georgia,30391.0,,34974.0,25174.0,863.0,1218,0.0,13.0,20.0,2.0,2061.0,1743.0,6.0,0.0,0.0,0.0,,,25.0,13.0,1.0,4.0,0.0,0.0,96508
1166,2015-12,Guam,0.0,,145.0,60.0,9.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,218
1167,2015-12,Hawaii,1642.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1644
1168,2015-12,Idaho,2338.0,,7023.0,7813.0,320.0,276,0.0,0.0,1.0,1.0,283.0,476.0,2.0,5.0,1.0,0.0,,,3.0,2.0,0.0,0.0,0.0,0.0,18544
1169,2015-12,Illinois,122900.0,,37193.0,20864.0,0.0,1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,182255
1170,2015-12,Indiana,139460.0,,44150.0,26105.0,2370.0,1303,0.0,1.0,1.0,0.0,34.0,525.0,9.0,22.0,0.0,0.0,,,34.0,17.0,1.0,1.0,2.0,0.0,214035
1171,2015-12,Iowa,19621.0,,436.0,5654.0,51.0,8,80.0,0.0,0.0,0.0,1.0,80.0,0.0,2.0,7.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,25941
1172,2015-12,Kansas,1349.0,,12324.0,12127.0,605.0,570,4.0,2.0,4.0,1.0,611.0,466.0,5.0,2.0,0.0,0.0,,,15.0,5.0,1.0,0.0,0.0,0.0,28091
1173,2015-12,Kentucky,258154.0,,25569.0,19995.0,607.0,896,0.0,15.0,8.0,0.0,1704.0,1835.0,2.0,5.0,3.0,0.0,,,17.0,10.0,1.0,2.0,1.0,0.0,308824
1174,2015-12,Louisiana,2023.0,,27778.0,25151.0,1302.0,1128,0.0,6.0,8.0,1.0,1127.0,1219.0,2.0,0.0,0.0,0.0,,,6.0,5.0,2.0,0.0,2.0,0.0,59760
1175,2015-12,Maine,360.0,,7493.0,5410.0,329.0,253,2.0,0.0,0.0,0.0,96.0,120.0,0.0,7.0,3.0,1.0,,,2.0,0.0,0.0,0.0,0.0,0.0,14076
1176,2015-12,Mariana Islands,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1
1177,2015-12,Maryland,2459.0,,4750.0,10241.0,112.0,17,0.0,1.0,0.0,0.0,58.0,145.0,1.0,11.0,3.0,0.0,,,5.0,9.0,0.0,10.0,9.0,1.0,17832
1178,2015-12,Massachusetts,7297.0,,9398.0,4762.0,864.0,287,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,,,62.0,43.0,3.0,0.0,0.0,0.0,22723
1179,2015-12,Michigan,30983.0,,25578.0,18826.0,743.0,351,0.0,0.0,1.0,0.0,12.0,277.0,2.0,73.0,26.0,0.0,,,8.0,1.0,0.0,0.0,1.0,0.0,76882
1180,2015-12,Minnesota,30209.0,,16319.0,15491.0,1071.0,499,0.0,3.0,4.0,0.0,209.0,339.0,4.0,18.0,5.0,0.0,,,4.0,6.0,0.0,0.0,0.0,0.0,64181
1181,2015-12,Mississippi,1381.0,,20000.0,18908.0,540.0,752,9.0,22.0,28.0,0.0,1364.0,1693.0,3.0,0.0,0.0,0.0,,,6.0,16.0,3.0,0.0,1.0,1.0,44727
1182,2015-12,Missouri,9228.0,,43300.0,30091.0,2272.0,1649,0.0,14.0,4.0,1.0,1352.0,1235.0,5.0,89.0,17.0,2.0,,,58.0,38.0,7.0,1.0,3.0,0.0,89366
1183,2015-12,Montana,1865.0,,5902.0,7250.0,203.0,236,17.0,2.0,4.0,5.0,397.0,766.0,0.0,4.0,1.0,8.0,,,3.0,2.0,0.0,2.0,0.0,0.0,16667
1184,2015-12,Nebraska,9569.0,,282.0,4801.0,36.0,7,0.0,0.0,1.0,0.0,6.0,59.0,0.0,5.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,14768
1185,2015-12,Nevada,2790.0,,9510.0,5088.0,339.0,462,0.0,0.0,0.0,0.0,301.0,157.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,18649
1186,2015-12,New Hampshire,5546.0,,9537.0,5204.0,236.0,5,10.0,0.0,1.0,0.0,0.0,16.0,0.0,43.0,1.0,0.0,,,20.0,6.0,1.0,0.0,0.0,0.0,20626
1187,2015-12,New Jersey,0.0,,4304.0,6531.0,183.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11018
1188,2015-12,New Mexico,621.0,,9027.0,7653.0,553.0,408,0.0,4.0,4.0,0.0,468.0,556.0,1.0,36.0,0.0,0.0,,,3.0,1.0,0.0,0.0,0.0,0.0,19335
1189,2015-12,New York,3366.0,,15179.0,27786.0,1300.0,251,0.0,2.0,0.0,0.0,26.0,24.0,1.0,0.0,0.0,0.0,,,334.0,220.0,13.0,9.0,3.0,1.0,48515
1190,2015-12,North Carolina,36332.0,,2536.0,31238.0,1282.0,291,0.0,15.0,32.0,1.0,2088.0,2585.0,7.0,0.0,0.0,0.0,,,9.0,18.0,3.0,0.0,3.0,1.0,76441
1191,2015-12,North Dakota,580.0,,3056.0,4212.0,105.0,148,0.0,1.0,3.0,0.0,69.0,122.0,0.0,0.0,0.0,0.0,,,1.0,7.0,0.0,0.0,0.0,0.0,8304
1192,2015-12,Ohio,13879.0,,60280.0,38256.0,2942.0,2093,0.0,18.0,11.0,1.0,1399.0,954.0,12.0,0.0,0.0,0.0,,,31.0,16.0,2.0,1.0,2.0,0.0,119897
1193,2015-12,Oklahoma,0.0,,28388.0,21086.0,1550.0,1369,0.0,17.0,21.0,1.0,1815.0,1793.0,10.0,0.0,0.0,0.0,,,32.0,28.0,4.0,2.0,3.0,0.0,56119
1194,2015-12,Oregon,50.0,,23952.0,17062.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41065
1195,2015-12,Pennsylvania,44433.0,,90055.0,18758.0,0.0,0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,121.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,153826
1196,2015-12,Puerto Rico,0.0,,1048.0,234.0,31.0,18,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1335
1197,2015-12,Rhode Island,0.0,,1663.0,1316.0,130.0,213,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,,,14.0,10.0,5.0,0.0,0.0,0.0,3363
1198,2015-12,South Carolina,7466.0,,21019.0,16517.0,1000.0,649,1.0,1.0,12.0,0.0,1087.0,812.0,6.0,18.0,2.0,0.0,,,10.0,10.0,0.0,4.0,0.0,0.0,48614
1199,2015-12,South Dakota,1569.0,,5240.0,6979.0,272.0,266,0.0,0.0,2.0,0.0,127.0,197.0,2.0,0.0,0.0,0.0,,,2.0,4.0,0.0,0.0,0.0,0.0,14660
1200,2015-12,Tennessee,10092.0,,51923.0,36311.0,0.0,2216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,10.0,,,0.0,0.0,0.0,0.0,0.0,0.0,100586
1201,2015-12,Texas,33163.0,,107224.0,80247.0,4585.0,4505,0.0,47.0,38.0,1.0,6643.0,5168.0,36.0,1.0,0.0,2.0,,,60.0,52.0,12.0,1.0,5.0,1.0,241791
1202,2015-12,Utah,12413.0,,8559.0,9114.0,379.0,362,0.0,1.0,0.0,0.0,238.0,322.0,0.0,167.0,67.0,23.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31645
1203,2015-12,Vermont,0.0,,2428.0,2058.0,151.0,86,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,,,2.0,1.0,0.0,1.0,0.0,0.0,4731
1204,2015-12,Virgin Islands,79.0,,34.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,115
1205,2015-12,Virginia,228.0,,41097.0,29651.0,1547.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,72526
1206,2015-12,Washington,18190.0,,29473.0,18515.0,2380.0,837,5.0,9.0,8.0,1.0,1259.0,1033.0,9.0,370.0,109.0,9.0,,,497.0,408.0,28.0,8.0,9.0,1.0,73158
1207,2015-12,West Virginia,3377.0,,15080.0,13869.0,476.0,651,10.0,3.0,6.0,0.0,1012.0,1532.0,1.0,4.0,0.0,0.0,,,6.0,9.0,0.0,0.0,1.0,0.0,36037
1208,2015-12,Wisconsin,8126.0,,24898.0,17831.0,1134.0,58,0.0,0.0,1.0,1.0,133.0,205.0,5.0,18.0,10.0,6.0,,,9.0,11.0,3.0,0.0,1.0,0.0,52450
1209,2015-12,Wyoming,512.0,,3900.0,3754.0,167.0,145,1.0,2.0,5.0,0.0,177.0,202.0,0.0,0.0,1.0,0.0,,,3.0,0.0,0.0,0.0,1.0,0.0,8870
1210,2015-11,Alabama,18870.0,,23022.0,22650.0,859.0,1178,0.0,14.0,15.0,0.0,2179.0,2307.0,11.0,0.0,0.0,0.0,,,13.0,14.0,0.0,3.0,2.0,0.0,71137
1211,2015-11,Alaska,209.0,,3062.0,3209.0,191.0,184,0.0,9.0,3.0,0.0,100.0,100.0,0.0,18.0,9.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7095
1212,2015-11,Arizona,2303.0,,12382.0,9041.0,707.0,618,0.0,5.0,3.0,0.0,1273.0,648.0,4.0,76.0,8.0,1.0,,,9.0,6.0,1.0,1.0,1.0,0.0,27087
1213,2015-11,Arkansas,3298.0,,6359.0,11611.0,168.0,376,0.0,12.0,6.0,1.0,922.0,2275.0,1.0,0.0,0.0,0.0,,,6.0,12.0,1.0,0.0,0.0,0.0,25048
1214,2015-11,California,98452.0,,41181.0,35007.0,4559.0,0,0.0,0.0,0.0,0.0,480.0,433.0,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,180116
1215,2015-11,Colorado,4144.0,,19784.0,16082.0,932.0,1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,34.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42271
1216,2015-11,Connecticut,9631.0,,11594.0,5072.0,134.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,26438
1217,2015-11,Delaware,204.0,,2152.0,2424.0,65.0,72,0.0,3.0,4.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,,,59.0,24.0,0.0,4.0,0.0,0.0,5040
1218,2015-11,District of Columbia,8.0,,54.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,64
1219,2015-11,Florida,15907.0,,50796.0,28981.0,2268.0,1957,121.0,8.0,9.0,0.0,2248.0,1135.0,2.0,40.0,5.0,0.0,,,36.0,19.0,0.0,0.0,0.0,0.0,103532
1220,2015-11,Georgia,14111.0,,16635.0,15227.0,448.0,758,0.0,10.0,14.0,0.0,1772.0,1796.0,4.0,0.0,0.0,0.0,,,10.0,9.0,1.0,0.0,0.0,0.0,50795
1221,2015-11,Guam,0.0,,100.0,55.0,12.0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,171
1222,2015-11,Hawaii,1248.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1252
1223,2015-11,Idaho,1944.0,,3609.0,5227.0,190.0,189,0.0,0.0,4.0,0.0,273.0,455.0,1.0,22.0,4.0,1.0,,,1.0,2.0,0.0,0.0,3.0,0.0,11925
1224,2015-11,Illinois,87190.0,,24412.0,17227.0,0.0,1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,129861
1225,2015-11,Indiana,81935.0,,25519.0,20227.0,1113.0,808,0.0,2.0,3.0,0.0,13.0,629.0,5.0,28.0,0.0,0.0,,,31.0,13.0,1.0,2.0,4.0,0.0,130333
1226,2015-11,Iowa,8785.0,,267.0,4596.0,27.0,4,37.0,0.0,1.0,0.0,0.0,71.0,0.0,4.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,13794
1227,2015-11,Kansas,894.0,,7086.0,8702.0,311.0,396,3.0,1.0,3.0,1.0,486.0,530.0,2.0,2.0,0.0,0.0,,,6.0,10.0,0.0,0.0,0.0,0.0,18433
1228,2015-11,Kentucky,264140.0,,12155.0,14847.0,254.0,648,1.0,9.0,11.0,0.0,1491.0,2315.0,2.0,2.0,2.0,0.0,,,6.0,8.0,0.0,0.0,0.0,0.0,295891
1229,2015-11,Louisiana,1945.0,,14708.0,17368.0,697.0,793,0.0,5.0,11.0,2.0,884.0,1323.0,3.0,0.0,0.0,0.0,,,1.0,10.0,1.0,0.0,1.0,0.0,37752
1230,2015-11,Maine,299.0,,4048.0,4387.0,135.0,171,2.0,0.0,0.0,0.0,70.0,165.0,0.0,6.0,7.0,0.0,,,4.0,3.0,0.0,0.0,0.0,0.0,9297
1231,2015-11,Mariana Islands,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0
1232,2015-11,Maryland,1512.0,,3220.0,8310.0,96.0,9,0.0,0.0,3.0,0.0,72.0,213.0,2.0,14.0,3.0,1.0,,,1.0,6.0,1.0,0.0,0.0,0.0,13463
1233,2015-11,Massachusetts,5214.0,,6083.0,3931.0,402.0,175,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,,,42.0,23.0,5.0,0.0,0.0,0.0,15885
1234,2015-11,Michigan,16786.0,,13634.0,17604.0,385.0,238,1025.0,1.0,4.0,0.0,5.0,489.0,2.0,69.0,24.0,0.0,,,4.0,1.0,1.0,2.0,3.0,1.0,50278
1235,2015-11,Minnesota,18939.0,,9373.0,14173.0,486.0,330,0.0,1.0,2.0,0.0,176.0,512.0,0.0,8.0,11.0,0.0,,,2.0,6.0,0.0,0.0,2.0,2.0,44023
1236,2015-11,Mississippi,618.0,,9785.0,13191.0,267.0,523,9.0,28.0,20.0,0.0,1171.0,1874.0,1.0,0.0,0.0,0.0,,,6.0,6.0,3.0,2.0,0.0,0.0,27504
1237,2015-11,Missouri,5884.0,,21135.0,22852.0,1004.0,1060,0.0,11.0,16.0,0.0,1131.0,1754.0,3.0,99.0,11.0,4.0,,,33.0,25.0,6.0,0.0,3.0,0.0,55031
1238,2015-11,Montana,852.0,,2848.0,5170.0,90.0,197,10.0,1.0,4.0,6.0,391.0,828.0,1.0,11.0,4.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,10415
1239,2015-11,Nebraska,4258.0,,173.0,3724.0,23.0,10,0.0,1.0,0.0,0.0,5.0,96.0,1.0,7.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,8299
1240,2015-11,Nevada,1543.0,,4889.0,3272.0,193.0,287,0.0,0.0,0.0,0.0,284.0,163.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10632
1241,2015-11,New Hampshire,3630.0,,4847.0,4165.0,95.0,2,1.0,0.0,0.0,0.0,0.0,23.0,1.0,69.0,11.0,1.0,,,2.0,2.0,0.0,0.0,1.0,0.0,12850
1242,2015-11,New Jersey,0.0,,3462.0,4704.0,147.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8313
1243,2015-11,New Mexico,829.0,,5247.0,4974.0,334.0,277,0.0,2.0,3.0,1.0,397.0,618.0,1.0,33.0,0.0,0.0,,,0.0,4.0,0.0,1.0,0.0,0.0,12721
1244,2015-11,New York,2906.0,,8650.0,23519.0,665.0,149,0.0,0.0,3.0,0.0,16.0,25.0,0.0,0.0,0.0,0.0,,,243.0,220.0,16.0,5.0,4.0,0.0,36421
1245,2015-11,North Carolina,22469.0,,1370.0,20107.0,576.0,202,0.0,16.0,25.0,0.0,1771.0,2644.0,7.0,0.0,0.0,0.0,,,2.0,26.0,1.0,1.0,0.0,0.0,49217
1246,2015-11,North Dakota,453.0,,1720.0,3744.0,65.0,79,0.0,0.0,3.0,0.0,65.0,157.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,0.0,0.0,0.0,6288
1247,2015-11,Ohio,9338.0,,34878.0,31817.0,1392.0,1483,0.0,24.0,16.0,1.0,1228.0,1389.0,4.0,0.0,0.0,0.0,,,21.0,22.0,1.0,1.0,0.0,1.0,81616
1248,2015-11,Oklahoma,0.0,,15005.0,14753.0,778.0,998,0.0,11.0,7.0,1.0,1639.0,2226.0,6.0,0.0,0.0,0.0,,,11.0,21.0,0.0,0.0,1.0,0.0,35457
1249,2015-11,Oregon,35.0,,13586.0,11832.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25453
1250,2015-11,Pennsylvania,24136.0,,62752.0,16297.0,0.0,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,147.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,103836
